Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,1477,Research & Development,24,4,Technical Degree,1,463,2,Male,69,1,3,Manager,4,Married,5026,20604,1,Y,No,16,4,4,80,2,17,5,4,9,7,0,6
42,Yes,Travel_Rarely,982,Research & Development,12,4,Medical,1,464,4,Male,38,3,3,Research Scientist,4,Married,3641,24116,2,Y,Yes,11,3,3,80,2,6,4,3,1,1,1,1
52,No,Travel_Rarely,983,Human Resources,2,4,Life Sciences,1,465,3,Male,91,3,2,Manager,2,Single,7247,5992,2,Y,No,22,4,1,80,1,6,0,3,5,4,0,5
58,No,Travel_Rarely,1336,Research & Development,3,3,Other,1,466,3,Female,45,3,2,Manager,4,Single,1611,20237,3,Y,No,14,3,1,80,0,10,0,4,9,0,1,0
31,No,Travel_Rarely,197,Sales,1,3,Life Sciences,1,467,2,Male,97,2,2,Sales Representative,4,Married,8482,3573,4,Y,No,11,3,2,80,2,14,4,3,6,4,1,4
38,No,Travel_Rarely,1485,Research & Development,16,2,Life Sciences,1,468,1,Male,69,3,2,Research Director,4,Married,3209,23280,5,Y,No,12,3,4,80,1,13,4,3,4,4,15,2
49,No,Travel_Rarely,884,Sales,17,3,Marketing,1,469,4,Female,64,4,1,Sales Executive,4,Married,4255,16718,0,Y,No,11,3,3,80,1,29,4,4,22,3,10,2
29,Yes,Travel_Rarely,1174,Human Resources,9,2,Marketing,1,470,2,Male,89,4,2,Human Resources,4,Married,8515,9745,2,Y,No,19,3,2,80,1,20,5,2,7,3,1,2
31,Yes,Travel_Rarely,1346,Sales,3,4,Life Sciences,1,471,3,Female,99,4,2,Manager,1,Single,3830,19454,3,Y,No,18,3,3,80,0,29,5,1,16,12,4,1
31,Yes,Travel_Rarely,837,Human Resources,1,2,Life Sciences,1,472,3,Female,32,3,2,Human Resources,1,Single,7247,5521,4,Y,No,17,3,3,80,1,22,3,3,9,3,0,5
36,Yes,Travel_Rarely,1131,Sales,12,4,Technical Degree,1,473,3,Male,82,3,3,Sales Representative,4,Divorced,9733,18558,2,Y,No,16,3,1,80,1,17,2,1,9,1,0,5
35,Yes,Non-Travel,1180,Research & Development,11,4,Life Sciences,1,474,2,Female,88,1,2,Laboratory Technician,2,Married,5250,9383,0,Y,No,19,3,3,80,1,3,1,3,0,0,0,0
31,Yes,Travel_Rarely,952,Research & Development,21,3,Life Sciences,1,475,1,Male,65,4,5,Manager,1,Married,5924,6759,2,Y,Yes,14,3,3,80,2,6,1,3,3,3,0,3
28,No,Travel_Rarely,945,Human Resources,11,2,Medical,1,476,1,Female,95,3,3,Human Resources,3,Divorced,4574,21337,1,Y,Yes,16,3,1,80,0,27,1,3,13,5,3,1
44,No,Travel_Rarely,1140,Sales,15,3,Other,1,477,4,Female,66,3,5,Sales Executive,4,Married,5267,11942,4,Y,No,12,3,3,80,1,15,6,4,1,1,1,1
49,Yes,Travel_Rarely,624,Research & Development,12,3,Life Sciences,1,478,1,Female,73,4,4,Laboratory Technician,1,Single,2515,3165,1,Y,No,14,3,3,80,0,1,3,2,0,0,5,0
50,No,Non-Travel,1292,Human Resources,8,4,Marketing,1,479,4,Male,93,3,2,Human Resources,3,Divorced,4120,17362,2,Y,Yes,16,4,3,80,2,15,2,3,2,2,6,0
32,Yes,Travel_Rarely,1199,Research & Development,5,1,Medical,1,480,2,Male,80,3,2,Laboratory Technician,1,Single,2268,12998,1,Y,Yes,11,3,2,80,0,10,5,2,1,0,1,1
44,Yes,Travel_Rarely,920,Research & Development,20,4,Medical,1,481,1,Male,35,2,1,Manager,1,Married,2866,20934,4,Y,Yes,12,4,3,80,0,18,4,3,18,2,1,3
39,No,Travel_Rarely,1310,Research & Development,9,4,Marketing,1,482,3,Female,98,3,3,Laboratory Technician,2,Married,1477,11110,1,Y,No,15,3,3,80,2,23,4,4,14,0,1,4
31,Yes,Travel_Rarely,189,Research & Development,4,2,Human Resources,1,483,1,Female,50,4,2,Laboratory Technician,1,Married,5758,5178,2,Y,No,14,3,3,80,0,16,3,3,4,4,1,2
43,No,Travel_Rarely,457,Research & Development,1,4,Life Sciences,1,484,3,Male,86,3,2,Manager,4,Married,13561,20346,4,Y,No,13,3,3,80,1,3,3,2,0,0,0,0
31,No,Travel_Rarely,1190,Research & Development,3,3,Life Sciences,1,485,4,Male,57,3,3,Research Scientist,4,Married,3738,5945,3,Y,No,17,3,1,80,3,17,0,3,8,4,0,1
33,No,Travel_Rarely,1398,Human Resources,7,4,Other,1,486,1,Female,53,1,2,Manager,4,Married,8769,8461,6,Y,No,12,3,3,80,1,15,6,3,6,0,3,4
24,No,Travel_Rarely,292,Sales,2,2,Medical,1,487,4,Male,92,3,2,Sales Representative,2,Divorced,9656,22800,4,Y,No,11,3,3,80,0,34,0,2,24,4,4,4
32,Yes,Travel_Rarely,755,Sales,2,2,Medical,1,488,3,Male,51,3,2,Manager,3,Single,2393,3081,0,Y,No,19,3,3,80,0,12,6,3,5,5,0,0
39,Yes,Travel_Rarely,1163,Human Resources,6,2,Medical,1,489,1,Male,63,1,3,Human Resources,1,Divorced,2723,7577,1,Y,No,18,3,4,80,2,3,3,3,2,2,2,0
51,No,Travel_Rarely,766,Research & Development,1,3,Marketing,1,490,2,Male,66,3,4,Laboratory Technician,2,Single,8905,10476,2,Y,No,12,3,4,80,0,17,2,4,5,2,0,5
33,No,Travel_Rarely,481,Research & Development,14,4,Marketing,1,491,4,Female,70,3,4,Manager,3,Single,4649,26661,1,Y,No,14,3,2,80,1,38,3,4,27,2,3,0
27,Yes,Travel_Rarely,138,Research & Development,5,4,Other,1,492,1,Female,72,4,3,Laboratory Technician,4,Divorced,2265,8939,0,Y,No,18,3,4,80,2,18,4,4,8,1,1,0
50,No,Travel_Rarely,840,Sales,7,5,Medical,1,493,4,Male,51,1,1,Manager,1,Married,3353,26529,5,Y,No,15,4,3,80,1,14,2,4,7,6,5,0
32,Yes,Travel_Rarely,1053,Sales,1,1,Life Sciences,1,494,3,Female,44,4,4,Sales Executive,2,Single,6322,3117,5,Y,No,16,3,4,80,2,1,3,4,1,1,8,1
21,No,Travel_Rarely,1377,Research & Development,3,1,Medical,1,495,1,Male,50,3,2,Research Scientist,4,Married,3052,14849,6,Y,No,16,3,4,80,0,23,2,4,9,5,2,2
38,Yes,Non-Travel,1260,Research & Development,4,4,Medical,1,496,3,Female,81,3,4,Research Scientist,3,Single,1009,14409,0,Y,No,13,3,3,80,1,9,1,1,9,0,6,4
34,No,Travel_Rarely,112,Research & Development,14,2,Medical,1,497,4,Male,33,4,1,Research Scientist,4,Married,4051,9700,2,Y,No,16,3,3,80,1,5,4,3,2,1,0,1
57,No,Non-Travel,1327,Sales,13,3,Medical,1,498,3,Female,76,2,2,Sales Representative,4,Married,4253,5388,3,Y,No,11,3,4,80,0,10,1,4,4,1,1,4
41,No,Travel_Rarely,435,Human Resources,2,3,Life Sciences,1,499,3,Male,47,3,3,Manager,3,Divorced,4942,25605,3,Y,No,16,3,2,80,0,10,1,3,2,2,2,0
35,No,Non-Travel,520,Human Resources,8,1,Medical,1,500,4,Male,64,3,3,Human Resources,2,Single,10460,10145,6,Y,No,14,3,2,80,1,6,2,2,2,2,1,2
28,No,Travel_Rarely,339,Research & Development,2,3,Marketing,1,501,1,Female,36,3,2,Research Scientist,4,Single,5075,16120,7,Y,Yes,13,3,3,80,1,1,1,3,0,0,1,0
39,Yes,Travel_Rarely,982,Research & Development,29,3,Technical Degree,1,502,4,Male,70,3,3,Research Scientist,1,Single,5686,21591,2,Y,Yes,11,3,4,80,1,13,1,2,2,0,3,2
50,No,Travel_Rarely,409,Sales,27,3,Medical,1,503,4,Female,39,2,2,Sales Representative,2,Single,9258,5757,1,Y,No,15,3,4,80,2,11,1,2,5,0,2,0
39,No,Travel_Rarely,682,Research & Development,7,4,Life Sciences,1,504,3,Male,91,3,2,Research Scientist,4,Divorced,4945,12371,4,Y,No,15,3,2,80,1,10,3,3,0,0,0,0
29,No,Travel_Rarely,271,Research & Development,10,2,Medical,1,505,4,Male,94,3,3,Research Scientist,3,Divorced,17710,7839,1,Y,No,11,3,4,80,2,3,4,3,2,2,9,2
41,No,Travel_Rarely,1274,Sales,14,5,Marketing,1,506,3,Female,41,4,1,Sales Executive,2,Married,2302,9625,3,Y,No,11,3,2,80,1,22,3,4,14,0,6,3
36,No,Travel_Rarely,695,Human Resources,11,3,Medical,1,507,3,Male,57,2,3,Human Resources,3,Married,2805,19634,0,Y,No,11,3,4,80,0,14,2,4,6,3,1,0
41,No,Non-Travel,553,Research & Development,10,5,Marketing,1,508,3,Male,87,3,1,Research Scientist,4,Divorced,7103,15745,2,Y,No,14,3,3,80,1,8,2,4,6,1,0,6
33,Yes,Non-Travel,623,Human Resources,28,2,Medical,1,509,2,Male,85,3,2,Manager,1,Single,10431,11997,1,Y,No,16,3,1,80,1,15,3,4,3,3,2,3
33,No,Non-Travel,1042,Research & Development,8,3,Life Sciences,1,510,3,Male,47,2,2,Manager,2,Single,4356,14891,6,Y,No,21,4,1,80,2,14,3,3,7,7,0,3
33,Yes,Non-Travel,541,Research & Development,9,3,Technical Degree,1,511,2,Male,94,3,2,Manager,2,Single,2680,10448,2,Y,Yes,14,3,1,80,0,11,2,3,1,1,2,1
45,Yes,Travel_Rarely,248,Research & Development,17,4,Life Sciences,1,512,3,Male,86,1,2,Research Scientist,2,Divorced,14137,6493,3,Y,No,11,3,2,80,1,14,4,1,11,6,3,0
33,Yes,Travel_Rarely,987,Human Resources,9,3,Medical,1,513,2,Female,79,3,3,Manager,4,Married,3055,21272,4,Y,No,14,3,4,80,0,2,2,4,0,0,1,0
32,Yes,Non-Travel,399,Research & Development,11,3,Life Sciences,1,514,1,Female,74,4,5,Research Director,4,Married,6023,26723,0,Y,No,19,3,2,80,0,7,4,1,7,6,10,0
28,No,Travel_Frequently,471,Sales,2,5,Life Sciences,1,515,2,Female,91,4,3,Manager,3,Single,10812,11162,1,Y,No,12,3,4,80,1,6,1,4,2,2,3,2
41,Yes,Travel_Rarely,910,Sales,4,3,Medical,1,516,4,Female,94,3,3,Sales Executive,1,Married,3770,7640,0,Y,No,19,3,3,80,0,21,2,3,9,0,8,0
39,Yes,Travel_Frequently,995,Research & Development,1,2,Medical,1,517,3,Male,84,4,2,Laboratory Technician,1,Divorced,3383,8987,3,Y,No,15,3,3,80,1,18,3,4,5,2,7,5
32,No,Non-Travel,1358,Research & Development,6,3,Marketing,1,518,4,Male,67,3,2,Laboratory Technician,2,Married,3525,7255,3,Y,No,17,3,2,80,3,14,3,3,4,4,0,0
30,Yes,Travel_Rarely,761,Human Resources,5,3,Marketing,1,519,2,Male,33,3,1,Manager,2,Married,8441,14015,3,Y,No,21,3,4,80,3,4,4,4,1,1,3,1
53,Yes,Travel_Rarely,225,Sales,29,3,Marketing,1,520,3,Male,44,4,2,Sales Representative,1,Married,9284,9876,1,Y,Yes,11,4,3,80,0,7,6,2,7,0,2,6
20,Yes,Travel_Frequently,349,Research & Development,8,3,Life Sciences,1,521,1,Male,50,3,4,Research Director,3,Divorced,5015,26596,3,Y,No,18,4,4,80,2,34,2,2,25,5,0,0
41,No,Travel_Rarely,1223,Research & Development,13,5,Medical,1,522,1,Female,50,3,2,Research Director,1,Married,15212,21343,3,Y,No,14,3,4,80,3,19,0,3,12,6,1,1
48,No,Travel_Rarely,1061,Human Resources,3,4,Medical,1,523,3,Female,80,3,2,Manager,4,Married,5009,24963,3,Y,No,11,3,1,80,0,7,1,4,0,0,2,0
18,No,Non-Travel,1231,Research & Development,16,1,Medical,1,524,3,Female,64,4,2,Laboratory Technician,4,Married,10672,21186,0,Y,No,14,3,1,80,1,15,0,3,3,2,2,1
44,No,Non-Travel,983,Research & Development,8,2,Medical,1,525,2,Male,33,3,2,Research Director,3,Single,3792,21766,2,Y,No,21,3,4,80,3,25,3,4,18,4,5,0
35,No,Non-Travel,779,Research & Development,10,5,Other,1,526,3,Male,61,1,1,Manager,1,Divorced,19935,26709,1,Y,Yes,19,3,4,80,0,6,2,4,4,2,2,1
39,No,Travel_Frequently,1238,Research & Development,3,4,Life Sciences,1,527,4,Female,41,2,2,Research Scientist,4,Divorced,12607,3748,3,Y,No,11,4,3,80,3,12,2,4,7,0,1,2
34,No,Non-Travel,671,Sales,7,5,Other,1,528,2,Female,83,2,2,Sales Executive,4,Married,4551,2891,1,Y,No,12,3,3,80,1,28,3,3,17,4,4,13
46,Yes,Non-Travel,581,Sales,9,2,Life Sciences,1,529,1,Female,59,3,2,Sales Executive,2,Single,11622,10995,1,Y,Yes,18,4,3,80,0,25,2,3,14,9,2,7
40,Yes,Travel_Frequently,983,Research & Development,8,4,Life Sciences,1,530,3,Male,38,4,2,Laboratory Technician,4,Married,11275,24090,2,Y,Yes,14,3,2,80,1,10,2,2,4,4,6,1
38,Yes,Non-Travel,570,Research & Development,22,4,Life Sciences,1,531,1,Female,48,3,3,Laboratory Technician,4,Married,12479,2118,3,Y,No,14,3,2,80,0,12,2,4,4,4,7,1
28,No,Travel_Rarely,467,Human Resources,20,2,Medical,1,532,4,Female,59,2,3,Human Resources,3,Single,1108,7154,4,Y,No,11,3,3,80,0,6,3,4,2,1,2,2
53,Yes,Travel_Rarely,859,Human Resources,29,3,Life Sciences,1,533,3,Male,94,4,3,Manager,2,Single,7567,25930,2,Y,Yes,12,3,2,80,1,16,1,4,8,0,2,8
37,No,Non-Travel,880,Research & Development,9,3,Other,1,534,3,Male,74,3,2,Research Scientist,3,Divorced,6804,13030,0,Y,No,11,3,3,80,1,7,3,2,2,2,3,0
57,No,Non-Travel,1027,Research & Development,29,3,Technical Degree,1,535,3,Female,52,3,2,Research Scientist,3,Divorced,6520,7208,1,Y,No,11,3,4,80,1,11,2,2,2,1,3,1
54,Yes,Travel_Rarely,440,Human Resources,16,4,Medical,1,536,3,Male,34,3,4,Human Resources,3,Divorced,5602,25861,7,Y,No,11,3,4,80,0,12,6,4,3,3,3,3
20,Yes,Travel_Frequently,1301,Research & Development,2,4,Medical,1,537,1,Female,96,4,1,Research Director,4,Married,5702,14486,1,Y,No,11,4,4,80,2,10,2,1,1,0,2,1
31,No,Travel_Rarely,1421,Sales,5,4,Other,1,538,4,Male,95,3,1,Sales Executive,4,Married,10613,11742,5,Y,No,12,4,4,80,1,11,6,4,8,2,4,0
27,No,Travel_Rarely,195,Research & Development,2,4,Technical Degree,1,539,3,Male,72,2,2,Research Director,2,Married,6793,11521,0,Y,No,11,3,3,80,2,18,1,3,6,2,0,1
36,No,Travel_Rarely,456,Sales,1,3,Medical,1,540,2,Male,31,3,2,Sales Executive,3,Married,5597,23175,6,Y,Yes,18,3,4,80,2,4,2,3,4,4,5,1
38,No,Travel_Rarely,1193,Human Resources,1,3,Marketing,1,541,3,Male,77,3,1,Human Resources,3,Divorced,9736,6578,3,Y,No,11,3,4,80,0,3,6,4,3,0,1,0
39,Yes,Travel_Rarely,250,Research & Development,1,4,Medical,1,542,1,Male,87,3,3,Research Scientist,1,Divorced,6315,9530,2,Y,Yes,20,4,4,80,0,29,6,1,16,0,6,3
46,Yes,Travel_Rarely,106,Sales,11,3,Medical,1,543,1,Female,69,2,2,Sales Representative,2,Divorced,6688,15596,4,Y,No,13,3,3,80,3,9,2,3,0,0,0,0
50,Yes,Non-Travel,347,Research & Development,4,2,Life Sciences,1,544,3,Female,82,2,2,Research Director,4,Married,15066,5460,5,Y,No,16,3,2,80,2,14,5,4,10,6,0,3
45,No,Travel_Rarely,863,Research & Development,3,3,Medical,1,545,3,Female,88,3,2,Research Director,3,Married,3786,15345,2,Y,No,16,3,1,80,0,28,3,3,16,0,0,0
31,Yes,Travel_Rarely,1088,Research & Development,12,2,Life Sciences,1,546,3,Male,97,3,2,Research Scientist,2,Married,1979,23002,1,Y,No,11,3,1,80,1,17,4,4,4,1,0,0
29,No,Non-Travel,748,Sales,16,4,Life Sciences,1,547,2,Male,92,3,1,Sales Executive,1,Divorced,5132,4158,2,Y,No,13,3,4,80,0,7,5,4,5,0,0,0
37,No,Travel_Rarely,994,Research & Development,29,3,Marketing,1,548,3,Male,65,4,1,Laboratory Technician,3,Married,5589,6632,6,Y,No,13,3,3,80,0,24,2,1,20,5,2,1
40,No,Travel_Rarely,545,Research & Development,9,2,Human Resources,1,549,1,Male,69,4,2,Laboratory Technician,3,Single,7577,21904,1,Y,No,16,3,4,80,1,5,2,2,1,0,1,1
35,Yes,Travel_Rarely,1309,Research & Development,5,5,Human Resources,1,550,3,Male,35,2,3,Laboratory Technician,2,Married,5241,3110,4,Y,Yes,14,3,3,80,0,5,4,3,5,1,2,0
24,No,Travel_Rarely,388,Research & Development,3,4,Medical,1,551,3,Female,43,3,2,Research Director,3,Divorced,7731,16396,4,Y,No,12,4,3,80,3,17,1,3,4,1,0,0
43,Yes,Travel_Rarely,313,Research & Development,2,4,Medical,1,552,3,Male,62,1,2,Research Director,1,Married,19999,20495,1,Y,No,15,3,1,80,2,9,6,3,2,2,4,2
33,Yes,Travel_Rarely,1121,Research & Development,2,3,Life Sciences,1,553,4,Male,48,3,2,Research Director,1,Divorced,7949,7784,1,Y,Yes,16,3,2,80,1,15,3,4,11,5,2,2
33,Yes,Travel_Rarely,797,Research & Development,4,4,Marketing,1,554,4,Male,72,3,2,Research Scientist,3,Single,8834,13709,1,Y,Yes,21,3,3,80,0,20,5,1,16,3,0,2
36,Yes,Travel_Rarely,318,Research & Development,29,4,Life Sciences,1,555,4,Male,83,2,2,Research Director,1,Divorced,4547,26126,2,Y,Yes,15,3,3,80,0,18,3,3,10,10,1,7
34,Yes,Travel_Rarely,950,Research & Development,1,3,Life Sciences,1,556,4,Female,90,4,1,Manager,4,Married,2140,4519,4,Y,No,15,3,2,80,0,8,6,1,1,1,3,0
33,Yes,Travel_Rarely,436,Sales,1,5,Medical,1,557,4,Female,42,4,4,Manager,1,Married,1237,22704,4,Y,Yes,16,3,4,80,1,12,1,1,0,0,3,0
25,No,Travel_Rarely,988,Sales,1,2,Life Sciences,1,558,4,Male,71,2,2,Sales Representative,3,Married,3600,6590,3,Y,No,11,4,3,80,0,6,5,3,6,6,2,1
35,Yes,Non-Travel,273,Research & Development,11,5,Life Sciences,1,559,4,Female,47,1,3,Research Director,2,Divorced,1045,6312,5,Y,No,11,3,4,80,1,2,5,4,0,0,11,0
43,Yes,Travel_Rarely,976,Research & Development,3,3,Technical Degree,1,560,3,Male,94,3,2,Manager,2,Divorced,6688,5928,5,Y,No,13,3,1,80,1,18,2,2,7,7,0,7
39,Yes,Travel_Rarely,620,Research & Development,5,3,Life Sciences,1,561,1,Male,77,3,3,Laboratory Technician,4,Divorced,3906,25837,2,Y,No,18,3,3,80,3,11,3,3,5,2,2,1
45,Yes,Travel_Rarely,1432,Sales,1,2,Life Sciences,1,562,1,Male,65,4,2,Sales Executive,3,Single,2234,22647,1,Y,No,19,3,2,80,3,7,6,3,7,3,2,4
30,No,Travel_Rarely,254,Sales,4,3,Life Sciences,1,563,4,Female,74,3,1,Manager,4,Single,5316,9640,0,Y,No,11,3,4,80,1,6,5,2,6,2,15,1
25,No,Travel_Rarely,588,Sales,1,3,Life Sciences,1,564,3,Male,39,3,4,Sales Executive,3,Divorced,3155,5637,3,Y,No,17,4,3,80,1,7,4,3,3,3,2,2
34,No,Non-Travel,512,Research & Development,6,5,Life Sciences,1,565,4,Male,38,4,2,Research Director,3,Divorced,6441,10396,1,Y,No,11,3,3,80,0,9,3,4,1,1,1,1
31,No,Travel_Rarely,412,Research & Development,1,5,Marketing,1,566,2,Male,75,3,1,Manager,4,Single,7514,14068,2,Y,No,16,3,4,80,0,7,4,3,2,1,7,2
32,No,Travel_Rarely,588,Research & Development,14,5,Life Sciences,1,567,3,Male,46,3,1,Research Director,3,Single,3225,17821,7,Y,No,16,3,1,80,3,14,1,2,5,1,2,5
38,No,Travel_Rarely,601,Research & Development,7,3,Technical Degree,1,568,3,Female,96,3,3,Research Scientist,3,Married,4262,20702,2,Y,Yes,11,3,1,80,1,8,2,3,7,1,8,3
32,No,Travel_Rarely,669,Human Resources,11,5,Life Sciences,1,569,4,Female,62,4,3,Human Resources,4,Married,5591,21569,1,Y,No,18,3,4,80,0,20,6,3,10,3,4,1
25,Yes,Non-Travel,193,Sales,4,3,Medical,1,570,1,Female,94,2,3,Sales Executive,4,Married,2112,4346,3,Y,No,21,3,3,80,1,18,5,1,10,0,0,4
31,Yes,Travel_Rarely,770,Research & Development,4,4,Marketing,1,571,4,Female,49,3,4,Research Director,2,Single,5590,13366,3,Y,Yes,14,3,2,80,3,30,3,1,25,1,0,4
40,Yes,Travel_Rarely,594,Research & Development,1,2,Medical,1,572,4,Female,95,2,2,Research Director,3,Single,2082,4084,1,Y,Yes,15,4,3,80,0,6,2,2,2,2,1,0
43,Yes,Travel_Rarely,1197,Research & Development,6,3,Medical,1,573,2,Male,45,4,2,Research Scientist,1,Divorced,6901,14233,2,Y,Yes,20,4,1,80,0,4,1,2,0,0,0,0
42,Yes,Travel_Rarely,1202,Research & Development,6,5,Other,1,574,2,Male,43,3,2,Manager,2,Single,3785,7246,2,Y,No,11,3,2,80,3,16,3,2,2,2,2,2
40,No,Travel_Rarely,147,Research & Development,5,5,Life Sciences,1,575,1,Male,30,3,5,Research Scientist,3,Married,2075,20605,5,Y,No,11,3,3,80,1,20,3,3,9,0,5,2
35,No,Travel_Rarely,906,Human Resources,12,3,Medical,1,576,1,Male,64,4,2,Manager,4,Married,3470,18155,3,Y,No,11,3,4,80,1,6,5,3,4,1,1,1
40,Yes,Travel_Rarely,860,Sales,16,4,Other,1,577,3,Male,30,4,5,Sales Executive,3,Married,3559,17275,3,Y,Yes,15,3,3,80,0,24,0,4,11,6,3,8
36,Yes,Non-Travel,1459,Human Resources,12,2,Life Sciences,1,578,1,Female,72,4,1,Manager,4,Single,9331,20651,2,Y,No,15,3,3,80,2,10,1,3,5,5,11,0
38,No,Travel_Rarely,837,Research & Development,1,4,Life Sciences,1,579,2,Male,98,2,3,Research Scientist,1,Single,5453,6697,4,Y,Yes,13,3,4,80,2,32,5,4,18,1,0,0
28,No,Non-Travel,1084,Sales,8,3,Life Sciences,1,580,4,Female,84,4,3,Manager,3,Married,2768,20900,0,Y,No,13,3,2,80,1,34,3,3,20,12,1,4
37,Yes,Travel_Frequently,862,Research & Development,1,1,Medical,1,581,3,Male,45,3,3,Manager,4,Divorced,13219,25610,1,Y,No,13,3,3,80,0,12,2,1,0,0,0,0
40,Yes,Travel_Rarely,1340,Human Resources,10,1,Life Sciences,1,582,3,Male,96,1,1,Human Resources,2,Married,7157,6723,3,Y,Yes,13,3,4,80,1,7,2,3,4,4,0,4
40,No,Non-Travel,178,Research & Development,4,1,Life Sciences,1,583,2,Male,92,3,1,Research Scientist,1,Single,4016,6407,2,Y,No,12,4,2,80,0,18,2,4,6,2,4,0
25,Yes,Travel_Rarely,1356,Sales,1,4,Medical,1,584,4,Male,51,3,1,Manager,3,Divorced,1934,6471,2,Y,No,12,3,3,80,0,13,3,2,2,0,3,1
37,No,Travel_Frequently,151,Research & Development,17,2,Medical,1,585,4,Male,85,2,2,Research Director,4,Single,3809,6494,5,Y,No,11,3,4,80,1,12,4,1,3,3,4,0
24,No,Travel_Rarely,762,Sales,8,3,Life Sciences,1,586,3,Male,81,3,2,Manager,3,Divorced,4305,23235,7,Y,No,14,3,4,80,0,20,3,2,7,4,1,7
38,No,Travel_Rarely,208,Sales,3,3,Life Sciences,1,587,4,Male,56,4,4,Sales Executive,3,Single,6132,3312,2,Y,No,11,3,2,80,3,15,2,3,1,0,3,1
30,No,Travel_Rarely,799,Sales,1,3,Medical,1,588,4,Male,93,3,2,Sales Executive,3,Married,7075,3543,3,Y,No,17,3,1,80,0,7,5,2,6,6,2,1
52,Yes,Travel_Rarely,599,Sales,6,4,Other,1,589,4,Female,74,3,1,Sales Executive,2,Single,7974,3681,2,Y,No,12,3,2,80,1,20,2,2,8,0,1,0
38,No,Travel_Rarely,1132,Sales,23,3,Medical,1,590,4,Male,96,3,1,Sales Representative,4,Married,1868,22462,3,Y,No,14,3,3,80,0,2,1,2,0,0,1,0
44,No,Travel_Rarely,926,Sales,8,3,Marketing,1,591,1,Female,55,4,1,Manager,1,Married,5569,23227,2,Y,No,13,4,3,80,1,12,3,3,4,1,2,2
55,Yes,Travel_Rarely,393,Research & Development,29,3,Life Sciences,1,592,2,Male,42,1,3,Laboratory Technician,2,Married,4465,12506,0,Y,No,14,3,3,80,0,12,2,3,2,2,9,0
29,No,Non-Travel,1080,Sales,1,3,Life Sciences,1,593,1,Male,59,3,3,Manager,3,Single,19999,25325,0,Y,No,19,3,4,80,1,19,1,3,9,1,8,2
40,No,Travel_Frequently,1467,Sales,7,4,Medical,1,594,1,Female,59,3,5,Manager,4,Divorced,5109,9931,4,Y,No,11,3,2,80,2,9,4,3,1,1,12,1
26,No,Travel_Rarely,1405,Research & Development,14,3,Technical Degree,1,595,1,Female,73,4,2,Manager,4,Divorced,3382,2490,3,Y,No,11,3,4,80,3,20,2,3,15,3,0,5
40,No,Non-Travel,637,Research & Development,6,2,Medical,1,596,4,Female,77,2,1,Manager,4,Married,5251,14023,2,Y,No,15,4,1,80,1,12,3,2,3,3,3,3
52,No,Non-Travel,413,Research & Development,1,4,Technical Degree,1,597,2,Male,38,3,1,Manager,2,Married,4889,19221,0,Y,No,13,3,1,80,0,10,4,3,1,1,6,1
31,Yes,Travel_Rarely,592,Sales,7,3,Human Resources,1,598,4,Male,77,3,2,Manager,1,Married,1490,23757,2,Y,Yes,16,3,3,80,0,17,1,1,4,4,4,1
29,No,Travel_Rarely,178,Sales,8,4,Life Sciences,1,599,3,Female,85,4,5,Manager,2,Single,6279,11739,2,Y,No,17,3,1,80,1,11,3,3,3,3,1,3
36,No,Travel_Rarely,225,Sales,11,3,Life Sciences,1,600,2,Male,97,2,1,Sales Representative,4,Divorced,4079,4111,6,Y,No,11,3,3,80,0,6,3,3,3,0,3,3
55,No,Non-Travel,1067,Sales,12,4,Life Sciences,1,601,3,Female,35,3,1,Sales Executive,4,Single,4836,12953,3,Y,No,17,3,4,80,1,16,4,2,6,1,1,0
43,Yes,Travel_Frequently,385,Sales,13,1,Life Sciences,1,602,2,Male,94,2,3,Sales Executive,4,Married,2909,16121,2,Y,No,11,3,2,80,3,9,0,2,5,0,3,5
28,No,Travel_Rarely,946,Sales,9,3,Life Sciences,1,603,4,Male,96,4,3,Sales Representative,1,Married,2549,22089,3,Y,No,15,3,3,80,2,10,5,2,1,1,4,0
50,No,Non-Travel,583,Sales,2,3,Technical Degree,1,604,4,Male,50,3,1,Sales Representative,3,Married,8327,20800,6,Y,No,11,3,2,80,2,5,1,1,0,0,5,0
22,No,Travel_Rarely,1349,Sales,4,4,Life Sciences,1,605,1,Female,59,3,3,Sales Representative,3,Divorced,9557,15069,3,Y,Yes,15,3,1,80,2,21,2,3,9,0,3,0
56,Yes,Travel_Rarely,1203,Research & Development,13,5,Life Sciences,1,606,4,Male,86,3,1,Laboratory Technician,4,Single,6316,21109,4,Y,Yes,14,3,3,80,1,19,6,4,5,2,0,5
44,Yes,Travel_Rarely,709,Sales,27,3,Life Sciences,1,607,3,Female,84,3,4,Manager,3,Married,1658,12239,2,Y,Yes,11,4,4,80,2,11,1,3,3,3,8,2
